URN,LAcode,LAname,EstablishmentNumber,EstablishmentName,TypeOfEstablishmentcode,TypeOfEstablishmentname,EstablishmentTypeGroupcode,EstablishmentTypeGroupname,EstablishmentStatuscode,EstablishmentStatusname,ReasonEstablishmentOpenedcode,ReasonEstablishmentOpenedname,OpenDate,ReasonEstablishmentClosedcode,ReasonEstablishmentClosedname,CloseDate,PhaseOfEducationcode,PhaseOfEducationname,StatutoryLowAge,StatutoryHighAge,Boarderscode,Boardersname,NurseryProvisionname,OfficialSixthFormcode,OfficialSixthFormname,Gendercode,Gendername,ReligiousCharactercode,ReligiousCharactername,ReligiousEthosname,Diocesecode,Diocesename,AdmissionsPolicycode,AdmissionsPolicyname,SchoolCapacity,SpecialClassescode,SpecialClassesname,CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlagcode,TrustSchoolFlagname,Trustscode,Trustsname,SchoolSponsorFlagname,SchoolSponsorsname,FederationFlagname,Federationscode,Federationsname,UKPRN,FEHEIdentifier,FurtherEducationTypename,OfstedLastInsp,OfstedSpecialMeasurescode,OfstedSpecialMeasuresname,LastChangedDate,Street,Locality,Address3,Town,Countyname,Postcode,SchoolWebsite,TelephoneNum,HeadTitlename,HeadFirstName,HeadLastName,HeadPreferredJobTitle,BSOInspectorateNamename,InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMothname,TeenMothPlaces,CCFname,SENPRUname,EBDname,PlacesPRU,FTProvname,EdByOthername,Section41Approvedname,SEN1name,SEN2name,SEN3name,SEN4name,SEN5name,SEN6name,SEN7name,SEN8name,SEN9name,SEN10name,SEN11name,SEN12name,SEN13name,TypeOfResourcedProvisionname,ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GORcode,GORname,DistrictAdministrativecode,DistrictAdministrativename,AdministrativeWardcode,AdministrativeWardname,ParliamentaryConstituencycode,ParliamentaryConstituencyname,UrbanRuralcode,UrbanRuralname,GSSLACodename,Easting,Northing,CensusAreaStatisticWardname,MSOAname,LSOAname,InspectorateNamename,SENStat,SENNoStat,BoardingEstablishmentname,PropsName,PreviousLAcode,PreviousLAname,PreviousEstablishmentNumber,OfstedRatingname,RSCRegionname,Countryname,UPRN,SiteName,MSOAcode,LSOAcode
100183,203,Greenwich,4130,Plumstead Manor School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,19,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1500,2,No Special Classes,2026-01-15,1413,724,689,40.1,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10005125,null,Not applicable,null,null,null,2026-06-29,Old Mill Road,null,null,London,null,SE18 1QF,http://www.plumsteadmanor.com,2032603333,Mr,Douglas,Greig,Head Teacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,MLD - Moderate Learning Difficulty,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,25,25,null,null,H,London,E09000011,Greenwich,E05014087,Plumstead & Glyndon,E14001229,Erith and Thamesmead,UN1,Urban: Nearer to a major town or city,E09000011,544831,178057,null,Greenwich 007,Greenwich 007E,null,null,null,null,null,999,null,null,null,null,null,100023537874,null,E02000319,E01001636
100184,203,Greenwich,4190,Eaglesfield School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,2,Closure,2005-07-31,4,Secondary,15,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,1,Boys,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,544,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Red Lion Lane,Shooters Hill,null,London,null,SE18 4LD,null,null,Mr,J,Collins,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000227,Shooters Hill,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,543268,176919,null,Greenwich 020,Greenwich 020A,null,null,null,null,null,999,null,null,null,null,null,200003449057,null,E02000332,E01001679
100185,203,Greenwich,4243,Kidbrooke School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2011-08-31,4,Secondary,11,19,1,No boarders,Not applicable,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1479,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10003600,null,Not applicable,null,null,null,2019-11-29,Corelli Road,Shooters Hill Road,null,London,null,SE3 8EP,null,null,Ms,T,Jaffe,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000223,Kidbrooke with Hornfair,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,542034,176480,null,Greenwich 022,Greenwich 022D,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000334,E01001649
100186,203,Greenwich,4245,Abbey Wood School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2009-08-31,4,Secondary,11,16,1,No boarders,Not applicable,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1225,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10014881,null,Not applicable,null,null,null,2018-11-14,Eynsham Drive,Abbey Wood,null,London,null,SE2 9AJ,null,null,Ms,S,Harry,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000214,Abbey Wood,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546423,179244,null,Greenwich 003,Greenwich 003E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000315,E01001579
100187,203,Greenwich,4250,Woolwich Polytechnic School for Boys,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2014-07-31,4,Secondary,11,19,1,No boarders,No Nursery Classes,1,Has a sixth form,1,Boys,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1349,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10013305,null,Not applicable,null,null,null,2018-10-18,Hutchins Road,Thamesmead,null,London,null,SE28 8AT,null,null,Mr,Byron,Parker,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000228,Thamesmead Moorings,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546432,180397,null,Greenwich 002,Greenwich 002I,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000314,E01033745
100188,203,Greenwich,4257,The Eltham Foundation School,5,Foundation school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2012-08-31,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Does not apply,0000,Not applicable,4,Non-selective,1200,2,No Special Classes,null,null,null,null,null,1,Supported by a trust,1247,Eltham Green School Trust,Not applicable,null,Not under a federation,null,null,10015721,null,Not applicable,null,null,null,2018-11-14,1 Middle Park Avenue,Eltham,null,London,null,SE9 5EQ,null,null,Mr,George,McMillan,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000224,Middle Park and Sutcliffe,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,541806,174461,null,Greenwich 029,Greenwich 029E,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000341,E01001661
100189,203,Greenwich,4271,Crown Woods College,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2014-08-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1963,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10001773,null,Not applicable,null,null,null,2018-11-14,145 Bexley Road,Eltham,null,London,null,SE9 2QN,null,null,Mr,M J,Murphy,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,VI - Visual Impairment,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000219,Eltham South,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,544345,174937,null,Greenwich 028,Greenwich 028B,null,null,null,null,null,999,null,null,null,null,null,10010238137,null,E02000340,E01001614
100190,203,Greenwich,4294,Thomas Tallis School,1,Community school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,19,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,1950,2,No Special Classes,2026-01-15,2092,1130,962,31.1,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10006893,null,Not applicable,null,null,null,2026-06-29,134 Kidbrooke Park Road,null,null,London,null,SE3 9PX,www.thomastallisschool.com,2088560115,Mr,Steve,Parsons,Head Teacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,HI - Hearing Impairment,"SLCN - Speech, language and Communication",null,null,null,null,null,null,null,null,null,null,null,Resourced provision,41,40,null,null,H,London,E09000011,Greenwich,E05014084,Kidbrooke Village & Sutcliffe,E14001223,Eltham and Chislehurst,UN1,Urban: Nearer to a major town or city,E09000011,540856,175919,null,Greenwich 034,Greenwich 034F,null,null,null,null,null,999,null,null,null,null,null,10010195758,null,E02006927,E01034174
100191,203,Greenwich,4296,Waterfield School,1,Community school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,0,Not applicable,1996-08-31,4,Secondary,11,18,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0000,Not applicable,4,Non-selective,null,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Waterfield Close,null,null,London,null,SE28 8AT,null,null,null,null,null,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000228,Thamesmead Moorings,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546432,180397,null,Greenwich 002,Greenwich 002I,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000314,E01033745
100192,203,Greenwich,4508,The John Roan School,3,Voluntary controlled school,4,Local authority maintained schools,2,Closed,0,Not applicable,1900-01-01,6,For Academy,2019-08-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,Does not apply,0000,Not applicable,4,Non-selective,1400,2,No Special Classes,2019-01-17,1216,698,518,23.4,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10006718,null,Not applicable,null,null,null,2019-08-31,Westcombe Park Road,Blackheath,null,London,null,SE3 7QR,null,null,Ms,Cath,Smith,Interim Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,null,null,null,null,null,null,null,null,null,null,null,null,Resourced provision,null,null,null,null,H,London,E09000011,Greenwich,E05000215,Blackheath Westcombe,E14000718,Greenwich and Woolwich,A1,(England/Wales) Urban major conurbation,E09000011,539630,177440,null,Greenwich 016,Greenwich 016D,null,null,null,null,null,999,null,null,null,null,null,100023268140,null,E02000328,E01001587
100193,203,Greenwich,4682,St Ursula's Convent School,2,Voluntary aided school,4,Local authority maintained schools,1,Open,0,Not applicable,null,0,Not applicable,null,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,2,Girls,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,4,Non-selective,675,2,No Special Classes,2026-01-15,481,0,481,29,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10017241,null,Not applicable,null,null,null,2026-06-29,Crooms Hill,Greenwich,null,London,null,SE10 8HN,www.stursulas.com,2088584613,Mr,Mark,O'Shaughnessy,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014081,Greenwich Park,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,538590,177088,null,Greenwich 038,Greenwich 038C,null,null,null,null,null,999,null,null,null,null,null,100023229017,null,E02006931,E01001642
100194,203,Greenwich,4696,St Paul's Catholic School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,6,For Academy,2005-08-31,4,Secondary,11,16,1,No boarders,Not applicable,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,4,Non-selective,471,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,null,null,Not applicable,null,null,null,2018-11-14,Wickham Lane,Abbey Wood,null,London,null,SE2 0XX,null,null,Mr,P G,Winston,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000226,Plumstead,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546176,177800,null,Greenwich 033,Greenwich 033A,null,null,null,null,null,999,null,null,null,null,null,null,null,E02006786,E01001669
100195,203,Greenwich,4715,Blackheath Bluecoat Church of England School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,2,Closure,2014-08-31,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,2,Church of England,Does not apply,CE36,Diocese of Southwark,4,Non-selective,943,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10000753,null,Not applicable,null,null,null,2018-11-14,Old Dover Road,Blackheath,null,London,null,SE3 8SY,null,null,Mr,Barnaby,Ash,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000223,Kidbrooke with Hornfair,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,540926,177226,null,Greenwich 019,Greenwich 019D,null,null,null,null,null,999,null,null,null,null,null,null,null,E02000331,E01001652
100196,203,Greenwich,4716,St Thomas More Roman Catholic Comprehensive School,2,Voluntary aided school,4,Local authority maintained schools,2,Closed,0,Not applicable,null,10,Academy Converter,2015-01-31,4,Secondary,11,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC19,Archdiocese of Southwark,4,Non-selective,613,2,No Special Classes,null,null,null,null,null,0,Not applicable,null,null,Not applicable,null,Not under a federation,null,null,10013306,null,Not applicable,null,null,null,2018-10-18,Footscray Road,null,null,London,null,SE9 2SU,null,null,Mr,Markus,Ryan,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000219,Eltham South,E14000690,Eltham,A1,(England/Wales) Urban major conurbation,E09000011,543353,174161,null,Greenwich 028,Greenwich 028A,null,null,null,null,null,999,null,null,null,null,null,10010197752,null,E02000340,E01001613
100197,203,Greenwich,5200,Hawksmoor School,5,Foundation school,4,Local authority maintained schools,2,Closed,0,Not applicable,1900-01-01,6,For Academy,2021-03-31,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Does not apply,0000,Not applicable,0,Not applicable,730,2,No Special Classes,2021-01-21,460,231,229,23.1,2,Not supported by a trust,null,null,Not applicable,null,Not under a federation,null,null,10069600,null,Not applicable,null,null,null,2021-07-02,Bentham Road,Thamesmead,null,London,null,SE28 8AS,null,null,Mr,Gareth,Thomas,Executive Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not applicable,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05000228,Thamesmead Moorings,E14000696,Erith and Thamesmead,A1,(England/Wales) Urban major conurbation,E09000011,546726,180495,null,Greenwich 001,Greenwich 001B,null,null,null,null,null,999,null,null,null,null,null,100023267208,null,E02000313,E01001692
100198,203,Greenwich,6065,The Pointer School,11,Other independent school,3,Independent schools,1,Open,0,Not applicable,1957-11-06,0,Not applicable,null,0,Not applicable,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,6,None,Christian,0000,Not applicable,4,Non-selective,364,2,No Special Classes,2024-01-18,344,225,119,null,0,Not applicable,null,null,Not applicable,null,Not applicable,null,null,10079116,null,Not applicable,null,null,null,2026-07-23,19 Stratheden Road,Blackheath,null,London,null,SE3 7TH,http://pointers.school,2082931331,Mrs,Charlotte,Crookes,Headteacher,Not applicable,null,null,null,Not applicable,null,Not applicable,Not applicable,Not applicable,null,null,Not applicable,Not approved,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,H,London,E09000011,Greenwich,E05014073,Blackheath Westcombe,E14001257,Greenwich and Woolwich,UN1,Urban: Nearer to a major town or city,E09000011,540209,177029,null,Greenwich 021,Greenwich 021A,ISI,1,35,Does not have boarders,Dukes Education Group Ltd,999,null,null,null,null,null,100023269083,null,E02000333,E01001580
